period_dt,cat,cpi,coef
2021-09-01,icecream,94.1,174.0
2021-10-01,icecream,92.43,174.0
2021-11-01,icecream,91.88,174.0
2021-12-01,icecream,91.5,174.0
2022-01-01,icecream,96.91,157.0
2022-02-01,icecream,98.51,157.0
2022-03-01,icecream,96.78,157.0
2022-04-01,icecream,93.63,157.0
2022-05-01,icecream,97.02,157.0
2022-06-01,icecream,97.45,157.0
2022-07-01,icecream,106.45,157.0
2022-08-01,icecream,104.59,157.0
2022-09-01,icecream,106.03,157.0
2022-10-01,icecream,106.57,157.0
2022-11-01,icecream,108.86,157.0
2022-12-01,icecream,107.41,157.0
2023-01-01,icecream,115.72,132.0
2023-02-01,icecream,114.37,132.0
1996-01-01,coffee_tea,78.82,568.0
1996-02-01,coffee_tea,78.62,568.0
1996-03-01,coffee_tea,78.47,568.0
1996-04-01,coffee_tea,78.15,568.0
1996-05-01,coffee_tea,78.21,568.0
1996-06-01,coffee_tea,78.31,568.0
1996-07-01,coffee_tea,77.64,568.0
1996-08-01,coffee_tea,77.75,568.0
1996-09-01,coffee_tea,77.74,568.0
1996-10-01,coffee_tea,77.65,568.0
1996-11-01,coffee_tea,76.93,568.0
1996-12-01,coffee_tea,76.12,568.0
1997-01-01,coffee_tea,76.01,568.0
1997-02-01,coffee_tea,80.19,568.0
1997-03-01,coffee_tea,80.52,568.0
1997-04-01,coffee_tea,85.72,568.0
1997-05-01,coffee_tea,88.85,568.0
1997-06-01,coffee_tea,95.31,568.0
1997-07-01,coffee_tea,95.86,568.0
1997-08-01,coffee_tea,95.81,568.0
1997-09-01,coffee_tea,95.69,568.0
1997-10-01,coffee_tea,95.97,568.0
1997-11-01,coffee_tea,96.28,568.0
1997-12-01,coffee_tea,96.42,568.0
1998-01-01,coffee_tea,96.2,568.0
1998-02-01,coffee_tea,96.44,568.0
1998-03-01,coffee_tea,96.76,568.0
1998-04-01,coffee_tea,96.44,568.0
1998-05-01,coffee_tea,94.37,568.0
1998-06-01,coffee_tea,94.04,568.0
1998-07-01,coffee_tea,93.4,568.0
1998-08-01,coffee_tea,93.14,568.0
1998-09-01,coffee_tea,88.77,568.0
1998-10-01,coffee_tea,87.95,568.0
1998-11-01,coffee_tea,84.24,568.0
1998-12-01,coffee_tea,83.61,568.0
1999-01-01,coffee_tea,83.11,568.0
1999-02-01,coffee_tea,83.07,568.0
1999-03-01,coffee_tea,83.14,568.0
1999-04-01,coffee_tea,82.94,568.0
1999-05-01,coffee_tea,81.43,568.0
1999-06-01,coffee_tea,81.05,568.0
1999-07-01,coffee_tea,80.96,568.0
1999-08-01,coffee_tea,81.07,568.0
1999-09-01,coffee_tea,80.98,568.0
1999-10-01,coffee_tea,80.91,568.0
1999-11-01,coffee_tea,80.99,568.0
1999-12-01,coffee_tea,81.05,568.0
2000-01-01,coffee_tea,82.43,342.0
2000-02-01,coffee_tea,82.8,342.0
2000-03-01,coffee_tea,82.82,342.0
2000-04-01,coffee_tea,83.35,342.0
2000-05-01,coffee_tea,83.34,342.0
2000-06-01,coffee_tea,83.3,342.0
2000-07-01,coffee_tea,84.46,342.0
2000-08-01,coffee_tea,84.99,342.0
2000-09-01,coffee_tea,85.2,342.0
2000-10-01,coffee_tea,85.62,342.0
2000-11-01,coffee_tea,86.0,342.0
2000-12-01,coffee_tea,86.14,342.0
2001-01-01,coffee_tea,85.53,342.0
2001-02-01,coffee_tea,83.84,342.0
2001-03-01,coffee_tea,83.66,342.0
2001-04-01,coffee_tea,83.5,342.0
2001-05-01,coffee_tea,83.23,342.0
2001-06-01,coffee_tea,83.35,342.0
2001-07-01,coffee_tea,83.63,342.0
2001-08-01,coffee_tea,83.9,342.0
2001-09-01,coffee_tea,83.48,342.0
2001-10-01,coffee_tea,83.94,342.0
2001-11-01,coffee_tea,82.08,342.0
2001-12-01,coffee_tea,82.03,342.0
2002-01-01,coffee_tea,82.11,342.0
2002-02-01,coffee_tea,81.93,342.0
2002-03-01,coffee_tea,82.03,342.0
2002-04-01,coffee_tea,81.63,342.0
2002-05-01,coffee_tea,81.72,342.0
2002-06-01,coffee_tea,83.03,342.0
2002-07-01,coffee_tea,82.86,342.0
2002-08-01,coffee_tea,82.84,342.0
2002-09-01,coffee_tea,83.19,342.0
2002-10-01,coffee_tea,81.6,342.0
2002-11-01,coffee_tea,81.35,342.0
2002-12-01,coffee_tea,82.0,342.0
2003-01-01,coffee_tea,82.09,342.0
2003-02-01,coffee_tea,81.89,342.0
2003-03-01,coffee_tea,81.94,342.0
2003-04-01,coffee_tea,81.77,342.0
